,SMILES,Scaffold,Decorations,Likelihoods,Gat_pred_pIC50,hba_lipinski,hbd_lipinski,slog_p,tpsa,n_stereo,n_rotatable
1391,C(c1cccc(C(=O)C)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)c1cccc(C(=O)C)c1,12.595606803894043,5.401232719421387,4,1,5.4691000000000045,79.37,1,5
119,C1NC(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1NC(C*)CCC1,12.60180950164795,4.8536553382873535,4,2,4.208400000000003,74.33000000000001,2,4
624,C(c1c(Cl)c(Cl)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1c(Cl)c(Cl)ccc1,12.602411270141602,5.688475608825684,3,1,6.573300000000004,62.300000000000004,1,4
1092,FC(F)(c1ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)c1)F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(F)(c1ccc(*)c(F)c1)F,12.610020637512207,5.339521408081055,3,1,6.428800000000003,62.300000000000004,1,3
1193,c1ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(Br)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccc(C(=O)*)c(Br)c1,12.614781379699707,5.437616348266602,4,1,5.669200000000003,79.37,1,3
17,C(=O)(c1cccc(O)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(=O)c1cccc(O)c1,12.615249633789062,5.374823570251465,5,2,4.612300000000003,99.6,1,3
914,c1c(O)c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(O)c(C*)cc(Cl)c1,12.637781143188477,5.59568977355957,4,2,5.625500000000003,82.53,1,4
643,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(S(=O)(=O)C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(=O)*)cc(S(=O)(=O)C)c1,12.643401145935059,5.7093000411987305,6,1,4.310200000000004,113.50999999999999,1,4
631,Clc1cc(CCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Clc1cc(CC*)ccc1,12.653719902038574,5.596745491027832,3,1,5.962400000000005,62.300000000000004,1,5
607,C(c1cccc(F)c1F)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(c1cccc(F)c1F)(=O)*,12.657137870788574,5.520866870880127,4,1,5.184900000000003,79.37,1,3
808,O=C(CC1CCCC1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(CC1CCCC1)*,12.659053802490234,5.904139518737793,4,1,5.173200000000005,79.37,1,4
441,C(CSc1ccccc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(CSc1ccccc1)=O,12.666315078735352,6.071344375610352,5,1,5.385200000000005,79.37,1,5
407,n1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)ccc1C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,n1c(C*)c(C)ccc1C,12.671485900878906,5.290234565734863,4,1,5.278340000000004,75.19,1,4
1284,C1N(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCN(C)C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1N(C(*)=O)CCN(C)C1,12.67638111114502,5.622154235839844,5,1,3.4337000000000018,85.85000000000001,1,2
552,C(C=Cc1ccc(OC)cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(C=Cc1ccc(OC)cc1)=O,12.676539421081543,5.576292991638184,5,1,5.314900000000005,88.6,1,5
1349,C(=O)(c1c(Cl)cccc1F)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(=O)c1c(Cl)cccc1F,12.682215690612793,5.124486446380615,4,1,5.699200000000003,79.37,1,3
598,O=C(CC(C)C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(CC(C)C)*,12.692333221435547,5.516390800476074,4,1,4.639000000000004,79.37,1,4
102,C(=O)(c1occc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(c1occc1)*,12.727445602416992,5.431309700012207,5,1,4.499700000000003,92.50999999999999,1,3
442,c1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(OC(=O)C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C*)cc(OC(=O)C)c1,12.746915817260742,6.026151657104492,5,1,5.191800000000004,88.6,1,5
1407,c1cccc(Cn2ncc(CN3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)c2)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cccc(Cn2ncc(C*)c2)c1,12.753355026245117,5.675004959106445,5,1,5.511300000000005,80.12,1,6
985,c1(CCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c2ccccc2ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(CC*)c2ccccc2ccc1,12.766945838928223,5.5534987449646,3,1,6.4622000000000055,62.300000000000004,1,5
1300,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(N)=N)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)ccc(C(N)=N)c1,12.786389350891113,5.37501335144043,5,3,4.190770000000003,129.24,1,4
1058,C1CCCCCC1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1CCCCCC1C(=O)*,12.802105903625488,5.711599826812744,4,1,5.563300000000005,79.37,1,3
1108,C1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC(=O)OC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C1CC(=O)OC1,12.804490089416504,4.561283588409424,5,1,3.381800000000002,88.60000000000001,2,3
1060,C(=O)(c1cccc2ccccc12)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(*)c1cccc2ccccc12,12.817668914794922,5.388312339782715,4,1,6.059900000000004,79.37,1,3
862,c1(OC)cc(CCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(OC)cc(CC*)ccc1,12.820211410522461,5.499762535095215,4,1,5.317600000000005,71.53,1,6
569,Clc1c(F)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Clc1c(F)c(*)ccc1,12.82730770111084,5.299332618713379,3,1,6.063400000000004,62.300000000000004,1,3
6,C1C2CC3CC(CC1(C(=O)N1CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C1=O)C3)C2,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C2CC3CC(CC1(C(=O)*)C3)C2,12.833702087402344,5.973272323608398,4,1,5.809300000000006,79.37,1,3
866,O1c2c(cc(CN3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)cc2)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O1c2c(cc(C*)cc2)CC1,12.842039108276367,5.441386699676514,4,1,5.201400000000005,71.53,1,4
1354,FC(F)(F)C1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(F)(F)C1(C(=O)*)CC1,12.842395782470703,5.720576286315918,4,1,4.935400000000003,79.37,1,3
646,n1c(C)cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,n1c(C)cc(C(*)=O)c(C)c1,12.858993530273438,5.2964935302734375,5,1,4.918540000000005,92.25999999999999,1,3
1153,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(F)c(Cl)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(F)c(Cl)c1,12.872625350952148,5.843310356140137,3,1,6.059000000000004,62.300000000000004,1,4
158,c1c(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc([N+]([O-])=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C=CC(=O)*)ccc([N+]([O-])=O)c1,12.909143447875977,5.5017547607421875,6,1,5.214500000000005,122.51000000000002,1,5
1372,c1(Cl)cccc(F)c1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)cccc(F)c1C(=O)*,12.92503833770752,5.124486446380615,4,1,5.699200000000003,79.37,1,3
835,C(=O)(C1CCC(N)CC1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)C1CCC(N)CC1,12.943029403686523,5.142012596130371,5,2,4.110400000000002,105.39000000000001,1,3
202,C(=O)(C12CC3CC(CC(C1)C3)C2)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)C12CC3CC(CC(C1)C3)C2,12.953572273254395,5.973272323608398,4,1,5.809300000000006,79.37,1,3
84,C(c1cc(OC(F)(F)F)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cc(OC(F)(F)F)ccc1,12.974113464355469,5.535436630249023,4,1,6.165100000000004,71.53,1,5
1192,O=C(c1c(C)ccc(F)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1c(C)ccc(F)c1,12.985466957092285,5.305916786193848,4,1,5.354220000000004,79.37,1,3
700,C(=O)(c1c(Br)cccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1c(Br)cccc1,13.023242950439453,5.437616348266602,4,1,5.669200000000004,79.37,1,3
820,C1C(O)(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(O)(C*)C1,13.027637481689453,5.997089385986328,4,2,3.5912000000000015,82.53,1,4
1316,C(=O)(c1nc(C)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(*)c1nc(C)ccc1,13.038922309875488,5.373513221740723,5,1,4.610120000000004,92.25999999999999,1,3
991,CN1CCCC1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,CN1CCCC1C(=O)*,13.040257453918457,1.497004508972168,5,1,3.687100000000002,82.61000000000001,2,3
874,C1CCOC1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1CCOC1C(=O)*,13.057501792907715,5.257699012756348,5,1,3.7719000000000023,88.6,2,3
1181,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(F)c(F)c1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(F)c(F)c1F,13.080774307250977,5.9474101066589355,3,1,5.683800000000003,62.300000000000004,1,4
828,c1cc2c(cc1)c(N1CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C1=O)ccc2,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc2c(cc1)c(*)ccc2,13.143077850341797,5.334619522094727,3,1,6.424100000000005,62.300000000000004,1,3
1101,c1cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)cc1OC,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(*)c(C)cc1OC,13.161359786987305,5.32126522064209,4,1,5.587920000000005,71.53,1,4
1134,C1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC(=O)NC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(C*)CC(=O)NC1,13.205970764160156,5.510929107666016,4,2,3.202400000000001,91.4,2,4
637,c1c(CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1OC,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(CC(=O)*)cccc1OC,13.207353591918945,5.427087306976318,5,1,4.844200000000004,88.60000000000001,1,5
664,C1C(c2ccccc2)(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(c2ccccc2)(*)CC1,13.224048614501953,5.676303863525391,3,1,6.145700000000005,62.300000000000004,1,4
1244,C(CCCO)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*CCCCO,13.24960994720459,5.95607852935791,4,2,3.8388000000000027,82.53,1,6
974,c1(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(Cl)cc(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C=CC(=O)*)c(Cl)cc(Cl)cc1,13.256388664245605,5.5390825271606445,4,1,6.613100000000004,79.37,1,4
1023,N(C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)c1ccc(C(C)=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,N(C(*)=O)c1ccc(C(C)=O)cc1,13.259872436523438,5.475784778594971,5,2,5.501000000000004,108.47,1,4
1065,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1C(O)=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)cccc1C(O)=O,13.289939880371094,5.469064712524414,5,2,4.604900000000004,116.67000000000002,1,4
1285,C(Cc1c(C)cc(C)cc1C)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(Cc1c(C)cc(C)cc1C)(=O)*,13.319548606872559,5.594273567199707,4,1,5.760860000000005,79.37,1,4
1184,c1cc(CCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(F)(F)F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(CC*)cc(C(F)(F)F)c1,13.319809913635254,5.511005401611328,3,1,6.327800000000004,62.300000000000004,1,5
708,c1(-c2ccccc2)cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(-c2ccccc2)cc(C(=O)*)ccc1,13.323304176330566,5.393446445465088,4,1,6.573700000000005,79.37,1,4
728,c1cc(CC(C)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(CC(C)*)ccc1,13.3418550491333,4.812603950500488,3,1,5.697500000000005,62.300000000000004,2,5
421,C1C(CN)CCC(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(CN)CCC(*)C1,13.345564842224121,4.940393924713135,4,2,4.583800000000004,88.32,1,4
821,c1c(Cl)cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(Cl)cc(*)cc1C,13.358016967773438,5.22835636138916,3,1,6.232720000000004,62.300000000000004,1,3
836,c1c(F)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(F)c(*)cc(Cl)c1F,13.375836372375488,5.573835372924805,3,1,6.202500000000003,62.300000000000004,1,3
1038,FC(F)(F)c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(F)(F)c1c(C(*)=O)ccc(F)c1,13.435149192810059,5.277229309082031,4,1,6.064600000000003,79.37,1,3
707,C1CC(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC(=O)O1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1CC(*)CC(=O)O1,13.437971115112305,4.10325288772583,5,1,3.7719000000000014,88.60000000000001,2,3
1369,n1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(CC)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,n1c(*)cc(CC)cc1,13.452290534973145,5.306271553039551,4,1,5.228300000000004,75.19,1,4
117,O1c2c(ccc(N3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)c2)OC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O1c2c(ccc(*)c2)OC1,13.454717636108398,5.148835182189941,5,1,4.999600000000004,80.76,1,3
520,C(=O)(c1cc(Br)cc(F)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1cc(Br)cc(F)c1,13.46265983581543,5.437461853027344,4,1,5.808300000000004,79.37,1,3
422,C1c2c(nccc2)C(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1c2c(nccc2)C(*)CC1,13.550585746765137,4.796475410461426,4,1,5.538900000000004,75.19,2,3
979,c1(CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)ccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(CC(=O)*)cc(F)ccc1F,13.550868034362793,5.585679054260254,4,1,5.113800000000003,79.37,1,4
1395,O=[N+]([O-])c1cccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=[N+]([O-])c1cccc(*)c1,13.58206844329834,5.509613037109375,5,1,5.179100000000004,105.44,1,4
475,c1cc([N+](=O)[O-])ccc1C=CC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc([N+](=O)[O-])ccc1C=CC(=O)*,13.598264694213867,5.5017547607421875,6,1,5.214500000000004,122.51000000000002,1,5
653,C(=O)(c1cccc(C(=O)O)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(*)c1cccc(C(=O)O)c1,13.598830223083496,5.469063758850098,5,2,4.604900000000003,116.67000000000002,1,4
1062,C(c1ccc(C(O)=O)cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(c1ccc(C(O)=O)cc1)=O,13.642753601074219,5.495909214019775,5,2,4.604900000000003,116.67000000000002,1,4
1348,N=C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)N,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,N=C(C*)N,13.652796745300293,6.151524543762207,4,3,3.00227,112.17,1,4
1298,C(C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)n1ccnc1C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(C(=O)*)n1ccnc1C,13.70338249206543,5.636059761047363,6,1,3.798020000000002,97.19000000000001,1,4
727,c1(F)c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(Cl)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(F)c(C(*)=O)c(Cl)ccc1,13.717832565307617,5.124486446380615,4,1,5.699200000000004,79.37,1,3
543,O=C(c1cn(C)nc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1cn(C)nc1,13.740863800048828,5.656328201293945,6,1,3.640200000000002,97.19,1,3
1083,c1c(S(=O)(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)c(F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(S(*)(=O)=O)cc(F)c(F)c1,13.760374069213867,5.621968746185303,5,1,4.733400000000002,96.44,1,4
626,C(Cc1c2c(cccc2)ccc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(Cc1c2c(cccc2)ccc1)(=O)*,13.761377334594727,5.425448417663574,4,1,5.988800000000004,79.37,1,4
430,n1cnccc1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,n1cnccc1C(*)=O,13.762001991271973,5.424128532409668,6,1,3.6967000000000025,105.15,1,3
58,c1cc(OCCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(OCC*)ccc1F,13.770194053649902,5.67844295501709,4,1,5.284400000000004,71.53,1,6
735,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)cc(C=O)cc1,13.777482032775879,5.376885890960693,5,1,4.719200000000004,96.44,1,4
1167,C1C(=O)CC1CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(=O)CC1C*,13.787961959838867,5.678122520446777,4,1,4.0454000000000025,79.37,1,4
681,c1(NC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(OC)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(NC(*)=O)ccc(OC)cc1,13.794963836669922,5.505083084106445,5,2,5.307000000000005,100.63000000000001,1,4
698,c1cc(Cl)ccc1C1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(Cl)ccc1C1(C(*)=O)CCC1,13.806055068969727,5.555759429931641,4,1,6.368200000000004,79.37,1,4
